date,STOCK_RELIANCE,STOCK_TCS,STOCK_HDFCBANK,STOCK_INFY,STOCK_ICICIBANK,STOCK_HUL,STOCK_INDUSINDBK,STOCK_SBIN,STOCK_BHARTIARTL,STOCK_ARTI,STOCK_ATUL,STOCK_BORORENEW,STOCK_CROMPTON,STOCK_DEEPAKNTR,STOCK_LLOYDS,STOCK_MACPOWER,STOCK_PERSISTENT,STOCK_RADICO,STOCK_SUPRAJIT,STOCK_TANLA,STOCK_TIMKEN,STOCK_VBL
2000-02-25,17.21129035949707,,9.033422470092773,83.98140716552734,,171.6151580810547,,15.091930389404297,,,,,,,,,,,,,,
2000-02-28,17.446990966796875,,9.055310249328613,79.51937866210938,,166.93316650390625,,15.370599746704102,,,,,,,,,,,,,,
2000-02-29,16.281587600708008,,8.627517700195312,82.03961181640625,,156.47921752929688,,14.324810981750488,,,,,,,,,,,,,,
2000-03-01,16.593233108520508,,9.31795883178711,88.60275268554688,,163.3902130126953,,14.791342735290527,,,,,,,,,,,,,,
2000-03-02,15.281174659729004,,10.06411075592041,95.69104766845703,,153.94419860839844,,14.15259838104248,,,,,,,,,,,,,,
2000-03-03,14.060772895812988,,10.869956970214844,103.3465805053711,,141.69557189941406,,13.037923812866211,,,,,,,,,,,,,,
2000-03-06,13.30130386352539,,10.58741283416748,111.61467742919922,,135.11776733398438,,13.282153129577637,,,,,,,,,,,,,,
2000-03-07,12.691100120544434,,10.275023460388184,120.54387664794922,,135.6258544921875,,12.994091033935547,,,,,,,,,,,,,,
2000-03-08,12.201369285583496,,10.826183319091797,115.07872772216797,,136.16123962402344,,11.989005088806152,,,,,,,,,,,,,,
2000-03-09,12.114945411682129,,10.728684425354004,110.8128890991211,,132.13467407226562,,11.203097343444824,,,,,,,,,,,,,,
2000-03-10,11.358091354370117,,10.11385440826416,109.00242614746094,,129.9673309326172,,10.670811653137207,,,,,,,,,,,,,,
2000-03-13,10.643136024475098,,10.742610931396484,100.28250122070312,,138.5760955810547,,10.291947364807129,,,,,,,,,,,,,,
2000-03-14,11.481179237365723,,10.56154727935791,92.26024627685547,,146.76956176757812,,11.115425109863281,,,,,,,,,,,,,,
2000-03-15,12.400403022766113,,10.340683937072754,93.13674926757812,,158.510986328125,,11.679024696350098,,,,,,,,,,,,,,
2000-03-16,12.300885200500488,,10.22528076171875,85.68584442138672,,160.4170379638672,,12.50563907623291,,,,,,,,,,,,,,
2000-03-17,12.300885200500488,,10.22528076171875,85.68584442138672,,160.4170379638672,,12.50563907623291,,,,,,,,,,,,,,
2000-03-20,12.300885200500488,,10.22528076171875,85.68584442138672,,160.4170379638672,,12.50563907623291,,,,,,,,,,,,,,
2000-03-21,12.460637092590332,,10.179516792297363,92.54102325439453,,155.5955810546875,,13.332249641418457,,,,,,,,,,,,,,
2000-03-22,12.748714447021484,,10.392417907714844,99.93354034423828,,149.2916717529297,,13.282153129577637,,,,,,,,,,,,,,
2000-03-23,12.620388984680176,,11.158468246459961,95.91301727294922,,145.26235961914062,,12.549470901489258,,,,,,,,,,,,,,
2000-03-24,12.602057456970215,,10.879903793334961,101.1403579711914,,143.75509643554688,,12.352213859558105,,,,,,,,,,,,,,
2000-03-27,13.610325813293457,,10.812252044677734,96.87828826904297,,137.80599975585938,,12.092330932617188,,,,,,,,,,,,,,
2000-03-28,14.699782371520996,,10.947553634643555,92.9559097290039,,137.97378540039062,,12.546342849731445,,,,,,,,,,,,,,
2000-03-29,14.210055351257324,,10.56154727935791,95.21076965332031,,136.42803955078125,,12.371000289916992,,,,,,,,,,,,,,
2000-03-30,15.346648216247559,,10.448131561279297,91.0692367553711,,138.47711181640625,,12.555733680725098,,,,,,,,,,,,,,
2000-03-31,16.574899673461914,,10.235227584838867,83.82209777832031,,132.7012176513672,,12.821881294250488,,,,,,,,,,,,,,
2000-04-03,17.21129035949707,,9.83529281616211,77.11640167236328,,143.31787109375,,13.35729694366455,,,,,,,,,,,,,,
2000-04-04,15.83637523651123,,9.04934310913086,70.94715881347656,,131.89817810058594,,12.295852661132812,,,,,,,,,,,,,,
2000-04-05,15.831144332885742,,8.327067375183105,72.86561584472656,,139.74502563476562,,12.286459922790527,,,,,,,,,,,,,,
2000-04-06,17.484216690063477,,7.721534252166748,78.63726043701172,,140.18788146972656,,12.768648147583008,,,,,,,,,,,,,,
2000-04-07,18.883390426635742,,8.339097023010254,84.92847442626953,,150.5211181640625,,13.657882690429688,,,,,,,,,,,,,,
2000-04-10,19.542755126953125,,9.00678825378418,91.722900390625,,150.97491455078125,,13.858275413513184,,,,,,,,,,,,,,
2000-04-11,18.963796615600586,,9.070948600769043,99.04480743408203,,148.71405029296875,,13.823833465576172,,,,,,,,,,,,,,
2000-04-12,18.116788864135742,,9.343636512756348,94.16508483886719,,144.75624084472656,,13.648490905761719,,,,,,,,,,,,,,
2000-04-13,16.669382095336914,,9.28148078918457,86.63198852539062,,141.799560546875,,12.828143119812012,,,,,,,,,,,,,,
